Image Name,Average Temperature,Min Temperature,Max Temperature,Standard Deviation,25th Percentile,Median (50th Percentile),75th Percentile,IQR,Skewness,Kurtosis,Mode,class
47.0_Thermal_Image.jpg,25.94007941,20.04142012,33.95857988,2.081696858,24.47337278,25.59171598,27.16568047,2.692307692,0.373771386,0.310986773,23.81065089,Sick
47.1_Thermal_Image.jpg,25.7713482,20.03846154,33,2.069729853,24.73076923,25.92307692,26.88461538,2.153846154,-0.558729907,1.311565003,24.5,Sick
47.2_Thermal_Image.jpg,25.38220689,20.03846154,33,1.949906827,24.30769231,25.5,26.5,2.192307692,-0.324915851,1.257327405,24.5,Sick
47.3_Thermal_Image.jpg,24.63368338,19.04142012,33,2.082940674,23.72189349,24.75739645,25.79289941,2.071005917,-0.401172212,1.414247846,24.50887574,Sick
47.4_Thermal_Image.jpg,25.95292272,20.04142012,34,1.970383401,24.84615385,25.8816568,27.20710059,2.360946746,-0.326315333,1.376051468,26.00591716,Sick
47.5_Thermal_Image.jpg,26.44767385,21.03550296,33,1.91926077,25.29585799,26.36094675,27.63905325,2.343195266,-0.2723389,0.76216243,25.61538462,Sick
47.6_Thermal_Image.jpg,26.96196898,21.03550296,33,2.190231327,25.29585799,26.50295858,28.42011834,3.124260355,0.317465458,0.00435466,25.15384615,Sick
47.7_Thermal_Image.jpg,25.86138518,20.03550296,32,1.997544134,24.47337278,25.96449704,27.17159763,2.698224852,-0.265518931,0.432654958,24.15384615,Sick
47.8_Thermal_Image.jpg,26.36377157,21.03846154,34,1.888222513,25.5,26.34615385,27.11538462,1.615384615,0.11226021,2.091744581,26.57692308,Sick
47.9_Thermal_Image.jpg,25.13103083,20.03846154,33,1.751925381,24.15384615,25.11538462,26.03846154,1.884615385,-0.331829813,1.985128816,25.11538462,Sick
49.0_Thermal_Image.jpg,24.97292258,20.03846154,33,1.48406036,24.15384615,24.73076923,25.57692308,1.423076923,0.233089106,4.694372308,24.5,Sick
49.1_Thermal_Image.jpg,25.89733998,21.03846154,34,1.725319346,25.15384615,25.84615385,26.46153846,1.307692308,0.123569651,4.030601566,25.5,Sick
49.2_Thermal_Image.jpg,25.39222307,20.04142012,34,2.036398939,24.47337278,25.09467456,26.00591716,1.532544379,0.224712619,2.822664899,24.84615385,Sick
49.3_Thermal_Image.jpg,25.12068159,20.03846154,33,1.987525779,24.15384615,24.84615385,25.92307692,1.769230769,0.292197038,2.337875231,23.88461538,Sick
49.4_Thermal_Image.jpg,24.93356456,21.02662722,30,1.024546285,24.35502959,24.72781065,25.23372781,0.878698225,0.465457468,3.880423726,24.72781065,Sick
49.5_Thermal_Image.jpg,24.53626428,20.03254438,31,1.448028772,24.10059172,24.71893491,25.17455621,1.073964497,-0.983833735,3.19944622,24.71893491,Sick
49.6_Thermal_Image.jpg,24.00346038,20.02662722,29,1.445527328,23.06213018,24.31360947,24.87278107,1.810650888,-0.906202567,1.139057551,22.82248521,Sick
49.7_Thermal_Image.jpg,24.06230615,20.02662722,29,1.402352594,23.11538462,23.86094675,25.08579882,1.970414201,-0.385778762,0.739315097,23.11538462,Sick
49.8_Thermal_Image.jpg,24.67258325,20.02662722,29,1.134007438,24.23372781,24.73964497,25.16568047,0.931952663,-1.111192291,4.624982447,24.57988166,Sick
49.9_Thermal_Image.jpg,25.25907677,21.03254438,31.86982249,1.52740207,24.48224852,25.00295858,26.10946746,1.627218935,-0.271525423,1.709132063,24.80769231,Sick
90.0_Thermal_Image.jpg,26.21551516,20.03846154,33,1.76954737,25,26.46153846,27.34615385,2.346153846,-0.349317433,1.140412945,23.84615385,Sick
90.10_Thermal_Image.jpg,25.28883924,20.03846154,33,1.92447821,24.42307692,25.69230769,26.61538462,2.192307692,-0.869260065,1.123702882,26.23076923,Sick
90.11_Thermal_Image.jpg,26.34605129,22.03254438,32.67455621,1.324816053,25.80769231,26.39349112,27.0443787,1.236686391,-0.783195239,3.416371385,26.32840237,Sick
90.12_Thermal_Image.jpg,26.58830181,23.0295858,32.67455621,1.341938189,26.19526627,26.72781065,27.28994083,1.094674556,-0.899947377,2.211481635,26.46153846,Sick
90.13_Thermal_Image.jpg,27.45282849,23.03254438,34,1.369865349,26.80769231,27.52366864,28.27218935,1.464497041,-0.544451545,3.33930852,27.32840237,Sick
90.14_Thermal_Image.jpg,27.23710348,23.03254438,34,1.372588147,26.71005917,27.26331361,27.91420118,1.204142012,-0.403945794,3.513098748,26.71005917,Sick
90.15_Thermal_Image.jpg,27.28889621,23.03254438,34,1.399444401,26.71005917,27.32840237,28.01183432,1.301775148,-0.4675065,3.197550838,26.93786982,Sick
90.16_Thermal_Image.jpg,27.24030061,23.03254438,34,1.362572708,26.64497041,27.23076923,27.91420118,1.269230769,-0.298499036,3.688245185,26.80769231,Sick
90.17_Thermal_Image.jpg,25.62861277,19.0443787,34,1.990245598,23.79289941,25.56804734,27.21005917,3.417159763,-0.027882964,0.021240218,23.43786982,Sick
90.18_Thermal_Image.jpg,25.49567317,19.04142012,32.83431953,1.87129323,23.84615385,25.50295858,26.9112426,3.065088757,-0.098703334,0.021738444,23.84615385,Sick
90.19_Thermal_Image.jpg,25.50564975,19.04142012,32.75147929,1.933284922,23.84615385,25.71005917,26.99408284,3.147928994,-0.242086094,0.069697796,23.22485207,Sick
90.1_Thermal_Image.jpg,25.44622635,19.04142012,33,1.887275277,23.84615385,25.62721893,26.74556213,2.899408284,-0.091662085,0.467679947,23.18343195,Sick
90.20_Thermal_Image.jpg,25.62106924,20.03254438,31,1.509178042,24.23076923,25.59763314,26.80177515,2.571005917,0.121421224,-0.427022873,24.23076923,Sick
90.21_Thermal_Image.jpg,25.3173955,20.03550296,32,1.561345202,24.15384615,25.43195266,26.4260355,2.272189349,-0.363572387,0.633860565,23.47928994,Sick
90.23_Thermal_Image.jpg,25.19285794,19.03846154,30.46153846,1.615463523,23.76923077,24.80769231,26.34615385,2.576923077,0.266808794,0.085544595,23.76923077,Sick
90.24_Thermal_Image.jpg,25.55016358,19.03846154,32,1.725709097,24.11538462,25.26923077,26.80769231,2.692307692,0.269074484,-0.07632104,23.65384615,Sick
90.25_Thermal_Image.jpg,26.30012865,21.03254438,32,1.495634791,25.32840237,26.36982249,27.31360947,1.985207101,-0.47505789,1.155859675,24.80769231,Sick
90.26_Thermal_Image.jpg,25.99471343,21.03254438,32,1.410108811,25.23076923,26.01183432,26.82544379,1.594674556,-0.686987454,2.273948074,25.32840237,Sick
90.27_Thermal_Image.jpg,26.33995588,20.03846154,33,1.630979912,25,26.5,27.5,2.5,-0.121150859,0.002659945,24.07692308,Sick
90.28_Thermal_Image.jpg,25.95400974,19.04142012,33,1.75918113,24.50887574,26.12426036,27.20118343,2.692307692,-0.067782251,-0.103653426,23.47337278,Sick
90.29_Thermal_Image.jpg,26.1260345,20.03846154,33,1.718266204,24.65384615,26.23076923,27.34615385,2.692307692,-0.222705544,0.408776666,23.88461538,Sick
90.2_Thermal_Image.jpg,25.89386599,20.03846154,33,2.02795715,24.65384615,26.03846154,27.19230769,2.538461538,-0.709588462,1.008536669,25.57692308,Sick
90.30_Thermal_Image.jpg,24.34236071,19.03846154,32,1.667646539,23.03846154,23.65384615,25.73076923,2.692307692,0.499496437,0.14896345,22.88461538,Sick
90.31_Thermal_Image.jpg,24.81806343,19.03846154,32,1.602441205,23.5,24.38461538,26.03846154,2.538461538,0.49543326,-0.28586695,23.5,Sick
90.32_Thermal_Image.jpg,25.04466241,19.04142012,33,1.858126916,23.5147929,25.0887574,26.41420118,2.899408284,-0.310824906,0.795612002,23.18343195,Sick
90.33_Thermal_Image.jpg,25.22731819,19.04142012,33,1.688585377,23.84615385,25.29585799,26.41420118,2.568047337,0.086791032,0.254790043,23.18343195,Sick
90.34_Thermal_Image.jpg,25.69662189,19.04142012,33,1.824572777,24.01183432,25.91715976,26.99408284,2.982248521,-0.01641118,-0.100089231,23.18343195,Sick
90.35_Thermal_Image.jpg,25.4462338,19.04142012,33,1.82766947,24.01183432,25.71005917,26.66272189,2.650887574,-0.402502945,1.117314463,23.18343195,Sick
90.36_Thermal_Image.jpg,25.81726731,19.04142012,32.91715976,1.680639625,24.50887574,26.12426036,26.99408284,2.485207101,-0.115222277,0.265578864,23.5147929,Sick
90.37_Thermal_Image.jpg,25.72039747,19.03846154,32,1.730390624,24.23076923,25.88461538,27.03846154,2.807692308,-0.134195233,-0.405177845,23.5,Sick
90.38_Thermal_Image.jpg,25.88362846,19.04142012,33,1.738041654,24.38461538,26.12426036,27.15976331,2.775147929,0.004624706,-0.240788722,23.47337278,Sick
90.39_Thermal_Image.jpg,26.19909272,20.03846154,33,1.735157397,25.11538462,26.46153846,27.26923077,2.153846154,-0.859365609,2.071112065,26.96153846,Sick
90.3_Thermal_Image.jpg,25.76172161,20.03846154,33,2.157431938,24.5,25.96153846,27.19230769,2.692307692,-0.557326619,0.617146566,23.88461538,Sick
90.40_Thermal_Image.jpg,24.99994002,20.03550296,32,1.561810657,23.72781065,24.47337278,26.28402367,2.556213018,0.443439332,0.103833847,23.58579882,Sick
90.41_Thermal_Image.jpg,24.5615513,19.03846154,32,1.71240301,23.15384615,24,25.84615385,2.692307692,0.627668827,-0.184342251,23.5,Sick
90.42_Thermal_Image.jpg,24.59328169,19.03846154,32,1.597976223,23.30769231,24.23076923,25.73076923,2.423076923,0.481023983,0.242116909,22.88461538,Sick
90.43_Thermal_Image.jpg,24.5456495,19.03846154,32,1.658639594,23.15384615,24,25.84615385,2.692307692,0.576789767,0.016138347,22.88461538,Sick
90.44_Thermal_Image.jpg,25.42157832,20.03846154,33,2.295812094,24.03846154,25.80769231,27,2.961538462,-0.640795604,0.247531846,23.73076923,Sick
90.45_Thermal_Image.jpg,25.28343417,20.03550296,32,1.786354161,23.72781065,24.72189349,26.71005917,2.982248521,0.564846062,-0.328587535,23.55029586,Sick
90.46_Thermal_Image.jpg,25.45932145,20.03846154,33,1.884339193,24.03846154,25.34615385,26.88461538,2.846153846,-0.198950293,0.566670154,23.88461538,Sick
90.47_Thermal_Image.jpg,24.89618525,19.04142012,33,1.868415521,23.34911243,24.4260355,26.37278107,3.023668639,0.360997001,0.338516669,23.18343195,Sick
90.48_Thermal_Image.jpg,24.59817039,19.03846154,32,1.735657046,23.15384615,24,25.96153846,2.807692308,0.589858853,-0.359389516,22.88461538,Sick
90.49_Thermal_Image.jpg,25.29019675,20.03550296,31.89349112,1.597954622,24.04733728,24.72189349,26.49704142,2.449704142,0.657754209,0.198639576,23.76331361,Sick
90.4_Thermal_Image.jpg,26.27509393,20.03846154,32.88461538,2.113576143,25.19230769,26.69230769,27.61538462,2.423076923,-1.078070041,1.539396637,26.96153846,Sick
90.50_Thermal_Image.jpg,24.94700165,20.04142012,34,2.424236838,23.64497041,25.21893491,26.66863905,3.023668639,-0.243877148,-0.317867104,20.04142012,Sick
90.51_Thermal_Image.jpg,25.0285709,20.04142012,34,2.47107453,23.76923077,25.21893491,26.95857988,3.189349112,-0.227976337,-0.411835912,23.81065089,Sick
90.52_Thermal_Image.jpg,26.88132959,21.04142012,34.91715976,1.895512441,26.09467456,27.00591716,27.95857988,1.863905325,-0.738034315,2.597643066,26.50887574,Sick
90.53_Thermal_Image.jpg,26.40441034,21.03846154,34,1.678507321,25.57692308,26.34615385,27.34615385,1.769230769,-0.49476821,2.657016561,26.11538462,Sick
90.54_Thermal_Image.jpg,26.4204059,21.03846154,34,1.719950504,25.65384615,26.5,27.42307692,1.769230769,-0.573450394,2.487519949,26.11538462,Sick
90.55_Thermal_Image.jpg,26.72524804,21.04142012,35,2.155023774,25.84615385,27.00591716,28.12426036,2.278106509,-0.832020127,1.459464135,26.79881657,Sick
90.56_Thermal_Image.jpg,26.76019179,21.04142012,35,1.946059627,25.84615385,26.92307692,27.91715976,2.071005917,-0.648559562,2.283250188,26.79881657,Sick
90.57_Thermal_Image.jpg,26.73496039,21.04142012,35,1.877821723,25.84615385,26.59171598,27.75147929,1.905325444,-0.311855504,2.453653369,25.84615385,Sick
90.58_Thermal_Image.jpg,26.78644349,21.04142012,35,1.804326105,25.9704142,26.71597633,27.75147929,1.781065089,-0.254450149,2.804761902,26.50887574,Sick
90.59_Thermal_Image.jpg,25.84793618,20.04142012,34,2.256122204,24.72189349,26.13017751,27.33136095,2.609467456,-0.549778872,0.776157012,27.20710059,Sick
90.5_Thermal_Image.jpg,26.04047643,21.03254438,32,2.016506603,24.87278107,26.43491124,27.4112426,2.538461538,-0.754904823,0.268644837,26.89053254,Sick
90.60_Thermal_Image.jpg,26.83271428,21.04142012,35,1.944779234,25.9704142,26.92307692,27.91715976,1.946745562,-0.535051662,2.11280031,26.38461538,Sick
90.61_Thermal_Image.jpg,26.79765231,21.04142012,35,2.021780764,25.84615385,26.92307692,28.04142012,2.195266272,-0.539442071,1.82211835,26.50887574,Sick
90.62_Thermal_Image.jpg,26.01818385,20.0443787,35,2.40117721,24.70414201,26.43491124,27.63313609,2.928994083,-0.658827846,0.812366478,25.90236686,Sick
90.63_Thermal_Image.jpg,27.69672832,22.04142012,36,1.606979758,26.84615385,27.50887574,28.42011834,1.573964497,0.214210356,4.291541983,27.50887574,Sick
90.64_Thermal_Image.jpg,27.91983683,22.0443787,37,1.81086386,26.9704142,27.59171598,28.61242604,1.642011834,0.665107431,4.60641386,27.19230769,Sick
90.65_Thermal_Image.jpg,27.9291758,22.04142012,36,1.678530586,27.01183432,27.75739645,28.58579882,1.573964497,0.866398613,4.769456104,26.84615385,Sick
90.66_Thermal_Image.jpg,28.02055295,22.04142012,36,1.733899671,27.01183432,27.75739645,28.71005917,1.698224852,0.912042376,4.657685779,27.38461538,Sick
90.67_Thermal_Image.jpg,28.11574557,22.0443787,37,1.834511834,27.19230769,27.90236686,28.83431953,1.642011834,0.831368927,4.500223679,27.19230769,Sick
90.68_Thermal_Image.jpg,27.21949838,21.0443787,36,2.041575447,26.19230769,27.34615385,28.4112426,2.218934911,-0.238097323,2.476808184,26.19230769,Sick
90.69_Thermal_Image.jpg,26.96691591,21.04142012,35,2.096234817,25.84615385,27.0887574,28.33136095,2.485207101,-0.477976107,1.559191797,25.84615385,Sick
90.6_Thermal_Image.jpg,26.03171358,21.03550296,33,2.236549508,24.47928994,26.46745562,27.63905325,3.159763314,-0.478677713,-0.449114865,24.26627219,Sick
90.70_Thermal_Image.jpg,26.58750852,21.04142012,35,2.182177505,25.5147929,26.71597633,28.04142012,2.526627219,-0.399573988,1.029100313,25.84615385,Sick
90.71_Thermal_Image.jpg,26.81840119,21.04142012,35,1.87308604,25.84615385,26.75739645,28.04142012,2.195266272,-0.468269829,2.106382086,26.50887574,Sick
90.72_Thermal_Image.jpg,26.82139309,21.04142012,35,2.197081875,25.47337278,26.92307692,28.33136095,2.857988166,-0.453553635,0.973970784,25.22485207,Sick
90.73_Thermal_Image.jpg,26.33620753,21.03846154,34,2.192263569,25.19230769,26.5,27.69230769,2.5,-0.361011424,0.696079499,25.5,Sick
90.74_Thermal_Image.jpg,26.13207055,20.0443787,34.9112426,2.397155912,25.19230769,26.43491124,27.72189349,2.529585799,-0.692277095,0.958057945,25.90236686,Sick
90.75_Thermal_Image.jpg,26.59378713,21.04142012,35,2.018772056,25.59763314,26.79881657,27.91715976,2.319526627,-0.550023335,1.427594723,25.84615385,Sick
90.76_Thermal_Image.jpg,25.7422356,19.04142012,33,1.673877078,24.38461538,25.50295858,26.99408284,2.609467456,0.218587899,0.4659682,24.50887574,Sick
90.77_Thermal_Image.jpg,25.80756706,19.04142012,33,1.832926071,24.38461538,25.83431953,27.07692308,2.692307692,-0.017547127,0.115613226,26.28994083,Sick
90.78_Thermal_Image.jpg,27.06166384,23.02662722,31.92011834,1.291322715,26.30177515,27.10059172,27.84615385,1.544378698,-0.616588302,1.539911043,26.46153846,Sick
90.79_Thermal_Image.jpg,26.87023338,23.02662722,32,1.214256281,26.22189349,26.86094675,27.63313609,1.411242604,-0.426225172,2.058611368,26.54142012,Sick
90.7_Thermal_Image.jpg,26.82546278,22.03550296,34,1.346462562,26.15384615,26.79289941,27.5739645,1.420118343,-0.878971658,3.827993362,26.15384615,Sick
90.80_Thermal_Image.jpg,27.16739137,23.03254438,33.93491124,1.38510207,26.5147929,27.23076923,27.91420118,1.399408284,-0.529428448,3.180231386,26.80769231,Sick
90.81_Thermal_Image.jpg,27.33173467,23.03254438,34,1.340439319,26.80769231,27.32840237,28.0443787,1.236686391,-0.53279274,3.104236473,26.80769231,Sick
90.82_Thermal_Image.jpg,27.52337964,23.03254438,34,1.290397329,26.80769231,27.52366864,28.27218935,1.464497041,-0.557433903,3.509098448,27.32840237,Sick
90.83_Thermal_Image.jpg,27.15292081,23.0295858,33,1.244048542,26.46153846,27.14201183,27.8816568,1.420118343,-0.423253319,2.959229729,26.46153846,Sick
90.84_Thermal_Image.jpg,26.78074017,22.03550296,34,1.381156168,26.15384615,26.79289941,27.53846154,1.384615385,-0.865358886,3.46798712,26.15384615,Sick
90.85_Thermal_Image.jpg,26.61631448,22.0295858,32,1.471565943,25.87573964,26.67455621,27.47337278,1.597633136,-0.832604327,2.046882536,27.38461538,Sick
90.86_Thermal_Image.jpg,25.96996673,21.03254438,31.77218935,1.772327049,25.13313609,26.27218935,27.08579882,1.952662722,-0.955865275,1.117764908,26.79289941,Sick
90.87_Thermal_Image.jpg,26.06722845,21.03254438,32,1.787861432,25.23076923,26.43491124,27.24852071,2.017751479,-0.918841632,1.063785345,26.76035503,Sick
90.88_Thermal_Image.jpg,26.96924362,22.03254438,33,1.416671063,26.10059172,26.94674556,27.82544379,1.724852071,-0.622254409,2.383385871,27.76035503,Sick
90.89_Thermal_Image.jpg,26.75036254,21.03550296,32.64497041,1.851012869,25.79289941,26.96449704,27.99408284,2.201183432,-0.916583451,1.3896982,27.10650888,Sick
90.8_Thermal_Image.jpg,25.9494095,21.03254438,31.86982249,1.915634926,25.03550296,26.27218935,27.15088757,2.115384615,-0.831468343,0.61682932,26.79289941,Sick
90.90_Thermal_Image.jpg,27.05184145,22.03254438,33,1.501437556,26.23076923,27.10946746,27.98816568,1.75739645,-0.806236208,1.824454094,26.55621302,Sick
90.91_Thermal_Image.jpg,26.46263908,20.03550296,32,1.810494387,25.21893491,26.53254438,27.84615385,2.627218935,-0.497730656,0.492941103,26.4260355,Sick
90.92_Thermal_Image.jpg,27.11824093,22.03254438,33,1.420666168,26.23076923,27.07692308,28.02071006,1.789940828,-0.55531041,1.646857688,26.32840237,Sick
90.93_Thermal_Image.jpg,26.57025074,20.03550296,32,1.762342822,25.36094675,26.63905325,27.95266272,2.591715976,-0.351216507,0.010526004,23.62130178,Sick
90.94_Thermal_Image.jpg,26.0875841,21.0295858,31,1.799135659,24.84615385,26.20710059,27.42011834,2.573964497,-0.434181867,0.235749643,24.84615385,Sick
90.9_Thermal_Image.jpg,26.01550846,21.03550296,33,1.99459752,25.15384615,26.46745562,27.35502959,2.201183432,-0.798580416,0.474646194,21.03550296,Sick
91.0_Thermal_Image.jpg,24.0280713,20.03254438,30.86982249,1.338087261,23.5147929,24.23076923,24.81656805,1.301775148,-1.038647393,2.498711436,23.80769231,Sick
91.10_Thermal_Image.jpg,24.20959615,20.04142012,34,2.268639827,23.81065089,24.34911243,25.21893491,1.408284024,0.424667106,1.865768806,24.22485207,Sick
91.12_Thermal_Image.jpg,22.96562429,20.03550296,31.5739645,1.8599214,21.49112426,23.37278107,24.22485207,2.733727811,0.063206932,-0.387072167,20.03550296,Sick
91.13_Thermal_Image.jpg,25.20115763,22.03254438,33,2.061003055,23.5295858,25.5147929,25.93786982,2.408284024,0.593383638,1.337861937,22.03254438,Sick
91.14_Thermal_Image.jpg,23.70053505,20.03846154,33,2.015629569,22.15384615,24.15384615,25,2.846153846,-0.386827473,-0.370917244,20.11538462,Sick
91.15_Thermal_Image.jpg,25.1623725,22.03254438,33,1.78494288,24.99408284,25.28698225,25.5147929,0.520710059,0.867758984,2.613014399,25.28698225,Sick
91.16_Thermal_Image.jpg,26.28882121,21.0443787,36,3.155368806,25.08284024,26.14792899,28.23372781,3.150887574,0.200546679,-0.142189303,21.0887574,Sick
91.17_Thermal_Image.jpg,26.11006231,21.0443787,36,3.168496398,24.41715976,25.79289941,27.96745562,3.550295858,0.280037129,-0.255313469,21.0887574,Sick
91.18_Thermal_Image.jpg,26.19804718,21.04142012,35,2.877183048,25.0591716,25.9704142,27.66863905,2.609467456,0.255896544,0.019501494,21.08284024,Sick
91.19_Thermal_Image.jpg,25.44896196,21.03550296,32.89349112,2.366123026,24.47928994,25.26035503,26.5739645,2.094674556,0.182874966,0.020169512,24.86982249,Sick
91.1_Thermal_Image.jpg,23.48896074,20.03846154,31.5,1.567578046,23.57692308,23.88461538,24.30769231,0.730769231,-0.763912406,1.589802341,23.88461538,Sick
91.20_Thermal_Image.jpg,24.75200089,21.03254438,31.80473373,1.403803666,24.41715976,24.93786982,25.32840237,0.911242604,-0.556466885,3.645853167,24.93786982,Sick
91.21_Thermal_Image.jpg,24.76668779,21.03254438,32,1.64497315,24.28698225,25.00295858,25.52366864,1.236686391,-0.260409561,1.691443623,25.32840237,Sick
91.2_Thermal_Image.jpg,24.6749062,21.03254438,32,1.241577247,24.35207101,24.80769231,25.32840237,0.976331361,-0.860721993,3.693255268,24.80769231,Sick
91.3_Thermal_Image.jpg,24.82129605,21.03254438,32,1.230006854,24.5147929,24.93786982,25.39349112,0.878698225,-0.872782894,4.093385422,24.80769231,Sick
91.4_Thermal_Image.jpg,25.12645781,22.02366864,29.92899408,1.020840173,24.69822485,25.26627219,25.69230769,0.99408284,-0.96505179,2.1841108,25.31360947,Sick
91.5_Thermal_Image.jpg,24.76903008,22.02662722,31,1.232520495,24.60946746,24.87573964,25.35502959,0.74556213,-0.492086122,1.160901142,24.71597633,Sick
91.6_Thermal_Image.jpg,24.6792304,22.02366864,29.64497041,0.995996579,24.39053254,24.76923077,25.14792899,0.75739645,-0.556707193,2.360328844,24.76923077,Sick
91.7_Thermal_Image.jpg,24.36717019,22.01775148,27.73372781,0.967556529,23.89940828,24.3964497,25.05325444,1.153846154,-0.441147717,0.796715558,22.03550296,Sick
91.8_Thermal_Image.jpg,23.45497229,20.02662722,28.5739645,0.970618543,22.87573964,23.11538462,23.70118343,0.825443787,1.118468101,2.357902535,22.87573964,Sick
91.9_Thermal_Image.jpg,23.51039131,20.03846154,33,2.11844002,21.80769231,23.92307692,25,3.192307692,-0.159900086,-0.402740973,20.03846154,Sick
92.0_Thermal_Image.jpg,29.33970468,21.04142012,35,2.579276207,27.37869822,29.32544379,31.56213018,4.183431953,-0.296926649,-0.106612417,31.6035503,Sick
92.10_Thermal_Image.jpg,27.41493353,20.03846154,33,2.613149311,26.11538462,27.84615385,29.26923077,3.153846154,-0.84454529,0.736696746,29.11538462,Sick
92.12_Thermal_Image.jpg,27.54660101,20.04142012,34,2.035578686,26.37869822,27.82840237,28.82248521,2.443786982,-0.833972194,2.051263671,28.90532544,Sick
92.13_Thermal_Image.jpg,28.07329789,20.0443787,35,2.012240519,26.87869822,28.38757396,29.23076923,2.352071006,-0.968923015,3.100534641,29.23076923,Sick
92.14_Thermal_Image.jpg,29.20045052,22.03550296,34,1.538469879,28.46153846,29.27810651,30.20118343,1.73964497,-0.993420365,2.631926714,29.0295858,Sick
92.15_Thermal_Image.jpg,27.79195922,22.03550296,34,1.767420645,26.61538462,27.5739645,28.85207101,2.236686391,-0.034540619,1.181230691,26.72189349,Sick
92.16_Thermal_Image.jpg,27.51105739,21.04142012,35,1.821193428,26.50887574,27.25443787,28.37278107,1.863905325,0.321070242,2.047414077,26.92307692,Sick
92.17_Thermal_Image.jpg,28.38311849,22.04142012,36,1.948511801,27.13609467,28.13017751,29.37278107,2.236686391,0.440456664,2.224674683,26.84615385,Sick
92.18_Thermal_Image.jpg,28.61656653,22.04142012,36,2.267791451,27.01183432,28.37869822,29.62130178,2.609467456,0.433455028,0.748257112,26.14201183,Sick
92.19_Thermal_Image.jpg,28.28330959,22.03846154,35,2.043208421,26.65384615,27.96153846,29.57692308,2.923076923,0.276727598,0.510704629,26.5,Sick
92.1_Thermal_Image.jpg,27.78013531,22.03550296,32.57988166,1.303476806,26.93491124,27.85798817,28.63905325,1.704142012,-0.59875009,2.880353401,28.4260355,Sick
92.2_Thermal_Image.jpg,27.6883135,22.03254438,33,1.522035422,26.65384615,27.89053254,28.70414201,2.050295858,-0.584690094,1.401778784,27.89053254,Sick
92.3_Thermal_Image.jpg,27.71308561,22.03550296,30.84023669,1.296081446,26.79289941,27.89349112,28.63905325,1.846153846,-0.987404896,2.484588721,26.15384615,Sick
92.4_Thermal_Image.jpg,27.66740474,22.0295858,32,1.563785536,26.55621302,27.71005917,28.95266272,2.396449704,-0.445484612,0.372628842,27.38461538,Sick
92.5_Thermal_Image.jpg,27.76569991,21.03254438,32,1.973145385,26.59763314,28.19230769,29.23372781,2.636094675,-0.988539075,1.372061682,29.33136095,Sick
92.6_Thermal_Image.jpg,27.58386744,20.03550296,32,2.053276407,26.4260355,27.98816568,29.05325444,2.627218935,-1.275172558,2.631790043,29.0887574,Sick
92.7_Thermal_Image.jpg,28.16089253,20.03846154,33,2.128255248,26.96153846,28.65384615,29.73076923,2.769230769,-1.344030608,2.780853921,29.84615385,Sick
92.8_Thermal_Image.jpg,28.64282912,22.03254438,33,1.649087676,27.63017751,28.99704142,29.71301775,2.082840237,-0.59897913,1.066286757,29.22485207,Sick
92.9_Thermal_Image.jpg,27.78723019,20.03846154,33,2.521727839,26.65384615,28.57692308,29.53846154,2.884615385,-1.181517366,1.361725673,26.65384615,Sick
93.0_Thermal_Image.jpg,23.95476301,19.03550296,31,1.82734855,22.97633136,24.36094675,25.28402367,2.307692308,-0.801301993,0.714818058,24.04142012,Sick
93.10_Thermal_Image.jpg,23.92205495,19.03846154,32,2.40296514,22.53846154,24.57692308,25.69230769,3.153846154,-0.622243218,-0.368467492,19.03846154,Sick
93.11_Thermal_Image.jpg,23.15887046,19.03550296,31,2.446409273,21.30769231,23.72189349,25.03550296,3.727810651,-0.302821494,-0.803837669,19.03550296,Sick
93.12_Thermal_Image.jpg,23.83429478,19.03550296,30.82248521,2.09011463,22.62130178,23.26035503,25.4260355,2.804733728,0.011455729,0.047480446,22.62130178,Sick
93.13_Thermal_Image.jpg,24.0915637,19.04142012,33,2.058105324,23.0591716,24.50887574,25.46153846,2.402366864,-0.678243171,0.386369906,24.79881657,Sick
93.14_Thermal_Image.jpg,24.30362649,19.03846154,31.46153846,2.237125755,22.88461538,24.65384615,25.88461538,3,-0.616254869,0.068704808,22.88461538,Sick
93.15_Thermal_Image.jpg,24.17059979,19.03846154,32,2.075672848,23.03846154,24.5,25.65384615,2.615384615,-0.728243827,0.534530229,22.76923077,Sick
93.16_Thermal_Image.jpg,24.73204604,19.04142012,30.68047337,2.255492279,23.47337278,25.46153846,26.33136095,2.857988166,-1.113213745,0.6404843,26.12426036,Sick
93.17_Thermal_Image.jpg,25.86178023,21.03550296,30.30177515,1.066199354,25.29585799,25.93491124,26.50295858,1.207100592,-1.163257238,4.866865557,25.72189349,Sick
93.18_Thermal_Image.jpg,24.18385985,19.04142012,32.79289941,2.46607271,22.81065089,24.75739645,25.95857988,3.147928994,-0.429911286,-0.304819344,19.04142012,Sick
93.19_Thermal_Image.jpg,22.69453916,19.03550296,31,2.423172866,20.59763314,22.58579882,24.46745562,3.869822485,0.104946969,-0.544234507,22.47928994,Sick
93.1_Thermal_Image.jpg,24.40726099,19.03846154,31.61538462,2.4198037,22.92307692,24.92307692,26.03846154,3.115384615,-0.74224093,-0.077308387,19.03846154,Sick
93.20_Thermal_Image.jpg,22.99575949,19.03254438,28.76331361,1.502499896,22.28698225,22.41715976,23.52366864,1.236686391,0.721369318,1.440578754,22.28698225,Sick
